iso3,year,month,source_country,source_org,dest_org,sector,amount_usd,is_cerf,is_echo,country_role
TTO,2023,9,United States,United States Department of State,Pan American Development Foundation,Food Security,93740,False,False,tier1
TTO,2023,9,United States,United States Department of State,Pan American Development Foundation,Emergency Shelter and NFI,78116,False,False,tier1
TTO,2023,9,United States,United States Department of State,Pan American Development Foundation,Water Sanitation Hygiene,59794,False,False,tier1
TTO,2023,11,Multilateral,European Commission Directorate-General for International Partnerships (formerly EuropeAid DEVCO),United Nations Human Settlements Programme (UN-HABITAT),Early Recovery,171830,False,False,tier1
TTO,2024,6,Japan,"Japan, Government of",United Nations Industrial Development Organization,Other,4627282,False,False,tier1
TTO,2024,6,Sweden,"Sweden, Government of",International Labour Organization,Early Recovery,887507,False,False,tier1
TTO,2024,6,Canada,"Canada, Government of",United Nations Population Fund,Health,651002,False,False,tier1
TTO,2024,6,Canada,"Canada, Government of",United Nations Office on Drugs and Crime,Early Recovery,574803,False,False,tier1
TTO,2024,6,United States,United States Department of State,International Organization for Migration,Unearmarked,277000,False,False,tier1
TTO,2024,6,Canada,"Canada, Government of",International Organization for Migration,Unearmarked,86769,False,False,tier1
TTO,2024,6,Canada,"Canada, Government of",International Labour Organization,Early Recovery,42375,False,False,tier1
TTO,2024,8,United States,United States Department of State,International Organization for Migration,Unearmarked,1337891,False,False,tier1
TTO,2024,8,Sweden,"Sweden, Government of",International Organization for Migration,Unearmarked,926183,False,False,tier1
TTO,2024,8,United States,United States Department of State,International Organization for Migration,Multi-sector,592582,False,False,tier1
TTO,2024,8,Italy,"Italy, Government of",International Organization for Migration,Unearmarked,198198,False,False,tier1
TTO,2024,11,United States,United States Department of State,Pan American Development Foundation,Protection,371849,False,False,tier1
TTO,2024,11,United States,United States Department of State,Pan American Development Foundation,Education,232610,False,False,tier1
TTO,2024,11,United States,United States Department of State,Pan American Development Foundation,Health,183570,False,False,tier1
TTO,2024,11,United States,United States Department of State,Pan American Development Foundation,Early Recovery,113419,False,False,tier1
TTO,2024,11,United States,United States Department of State,Pan American Development Foundation,Protection - Gender-Based Violence,98552,False,False,tier1
VEN,2019,1,Canada,"Canada, Government of",International NGOs (Confidential),Protection,390000,False,False,pressure
VEN,2019,1,Multilateral,International Organization for Migration,International Organization for Migration,Coordination and support services,50000,False,False,pressure
VEN,2019,3,Norway,"Norway, Government of",Norwegian Refugee Council,Multi-sector,144788,False,False,pressure
VEN,2019,4,United Kingdom,"United Kingdom, Government of",United Nations Children's Fund,Unearmarked,1531292,False,False,pressure
VEN,2019,4,United Kingdom,"United Kingdom, Government of",United Nations Children's Fund,Protection,603866,False,False,pressure
VEN,2019,4,United Kingdom,"United Kingdom, Government of",United Nations Children's Fund,Water Sanitation Hygiene,396024,False,False,pressure
VEN,2019,4,United Kingdom,"United Kingdom, Government of",United Nations Children's Fund,Health,337042,False,False,pressure
VEN,2019,4,United Kingdom,"United Kingdom, Government of",United Nations Children's Fund,Nutrition,194361,False,False,pressure
VEN,2019,5,Norway,"Norway, Government of",Norwegian Refugee Council,Multi-sector,1170078,False,False,pressure
VEN,2019,5,Norway,"Norway, Government of",Norwegian Red Cross,Unearmarked,804968,False,False,pressure
VEN,2019,5,Multilateral,European Commission's Humanitarian Aid and Civil Protection Department,United Nations High Commissioner for Refugees,Multi-sector,334447,False,True,pressure
VEN,2019,6,Multilateral,Central Emergency Response Fund,World Health Organization,Health,3650870,True,False,pressure
VEN,2019,6,Multilateral,Central Emergency Response Fund,United Nations Children's Fund,Multi-sector,2662108,True,False,pressure
VEN,2019,6,United Kingdom,"United Kingdom, Government of",United Nations Children's Fund,Unearmarked,2155172,False,False,pressure
VEN,2019,6,Multilateral,Central Emergency Response Fund,United Nations Population Fund,Multi-sector,1727515,True,False,pressure
VEN,2019,6,United States,"United States of America, Government of",International NGOs (Confidential),Protection,1054784,False,False,pressure
VEN,2019,6,Multilateral,Central Emergency Response Fund,United Nations High Commissioner for Refugees,Multi-sector,762268,True,False,pressure
VEN,2019,6,Multilateral,Central Emergency Response Fund,International Organization for Migration,Multi-sector,400000,True,False,pressure
VEN,2019,6,Multilateral,International Organization for Migration,International Organization for Migration,Protection,380000,False,False,pressure
VEN,2019,6,Italy,"Italy, Government of",United Nations High Commissioner for Refugees,Unearmarked,306748,False,False,pressure
VEN,2019,6,Multilateral,Adventist Development and Relief Agency,Adventist Development and Relief Agency,Emergency Shelter and NFI,200000,False,False,pressure
VEN,2019,6,Multilateral,United Nations Joint Programme on HIV/AIDS,United Nations High Commissioner for Refugees,Unearmarked,50300,False,False,pressure
VEN,2019,7,Multilateral,European Commission's Humanitarian Aid and Civil Protection Department,International Organization for Migration,Protection,909091,False,True,pressure
VEN,2019,7,New Zealand,"New Zealand, Government of",International Committee of the Red Cross,Unearmarked,669344,False,False,pressure
VEN,2019,7,Italy,"Italy, Government of",United Nations Children's Fund,Nutrition,568182,False,False,pressure
VEN,2019,7,Multilateral,UNICEF National Committee/Germany,United Nations Children's Fund,Unearmarked,410868,False,False,pressure
VEN,2019,7,Norway,"Norway, Government of",Norwegian Red Cross,Unearmarked,228258,False,False,pressure
VEN,2019,7,Multilateral,United States Fund for UNICEF,United Nations Children's Fund,Unearmarked,200000,False,False,pressure
VEN,2019,8,Multilateral,European Commission's Humanitarian Aid and Civil Protection Department,United Nations High Commissioner for Refugees,Unearmarked,2642674,False,True,pressure
VEN,2019,8,Germany,"Germany, Government of",Caritas Venezuela,Food Security,433110,False,False,pressure
VEN,2019,8,Multilateral,European Commission's Humanitarian Aid and Civil Protection Department,Food and Agriculture Organization of the United Nations,Food Security,334448,False,True,pressure
VEN,2019,8,Luxembourg,"Luxembourg, Government of",United Nations High Commissioner for Refugees,Unearmarked,209205,False,False,pressure
VEN,2019,9,United States,"United States of America, Government of",United Nations Children's Fund,Water Sanitation Hygiene,4054055,False,False,pressure
VEN,2019,9,Multilateral,European Commission's Humanitarian Aid and Civil Protection Department,United Nations Children's Fund,Water Sanitation Hygiene,2953013,False,True,pressure
VEN,2019,9,United States,"United States of America, Government of",United Nations Children's Fund,Health,2162162,False,False,pressure
VEN,2019,9,United States,"United States of America, Government of",International NGOs (Confidential),Protection,1939848,False,False,pressure
VEN,2019,9,Multilateral,European Commission's Humanitarian Aid and Civil Protection Department,United Nations Children's Fund,Education,1670361,False,True,pressure
VEN,2019,9,Multilateral,European Commission's Humanitarian Aid and Civil Protection Department,United Nations Children's Fund,Protection,1613421,False,True,pressure
VEN,2019,9,United States,"United States of America, Government of",United Nations Children's Fund,Protection,905405,False,False,pressure
VEN,2019,9,United States,"United States of America, Government of",United Nations Children's Fund,Nutrition,878378,False,False,pressure
VEN,2019,9,United States,"United States of America, Government of",International NGOs (Confidential),Health,500000,False,False,pressure
VEN,2019,9,Multilateral,European Commission's Humanitarian Aid and Civil Protection Department,United Nations Children's Fund,Nutrition,452169,False,True,pressure
VEN,2019,9,Norway,"Norway, Government of",Norwegian Refugee Council,Protection,171956,False,False,pressure
VEN,2019,9,United States,"United States of America, Government of",Norwegian Refugee Council,Water Sanitation Hygiene,100000,False,False,pressure
VEN,2019,10,Multilateral,Education Cannot Wait Fund,United Nations Children's Fund,Education,11915985,False,False,pressure
VEN,2019,10,United States,"United States of America, Government of",United Nations High Commissioner for Refugees,Water Sanitation Hygiene,6300000,False,False,pressure
VEN,2019,10,Multilateral,Central Emergency Response Fund,Pan-American Health Organization (World Health Organization),Health,2804717,True,False,pressure
VEN,2019,10,Multilateral,Education Cannot Wait Fund,United Nations Children's Fund,Water Sanitation Hygiene,1571840,False,False,pressure
VEN,2019,10,Multilateral,Central Emergency Response Fund,United Nations Children's Fund,Nutrition,1550094,True,False,pressure
VEN,2019,10,Multilateral,Central Emergency Response Fund,United Nations Population Fund,Health,1281549,True,False,pressure
VEN,2019,10,Multilateral,Central Emergency Response Fund,United Nations Children's Fund,Health,1125068,True,False,pressure
VEN,2019,10,Switzerland,"Switzerland, Government of",United Nations Children's Fund,Water Sanitation Hygiene,1008065,False,False,pressure
VEN,2019,10,Multilateral,Central Emergency Response Fund,United Nations Children's Fund,Water Sanitation Hygiene,1000061,True,False,pressure
VEN,2019,10,United States,"United States of America, Government of",United Nations High Commissioner for Refugees,Food Security,1000000,False,False,pressure
