iso3,flow_id,source_org,source_country,dest_org,dest_country,description,sector,amount_usd,funding_status,boundary,dest_usage_year,flow_date
VEN,245043,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",Asociación Civil Tinta Violeta,"Venezuela, Bolivarian Republic of","Fortalecer los liderazgos positivos de las mujeres a partir de la restitución de la dignidad en materia de VBG y la rehabilitación de espacios comunitarios para su acción en la parroquia La Vega, del Distrito Capital.",Protection,59988,paid,internal,2021,2021-12-15
VEN,245044,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",Asociación Civil Tinta Violeta,"Venezuela, Bolivarian Republic of","Fortalecer los liderazgos positivos de las mujeres a partir de la restitución de la dignidad en materia de VBG y la rehabilitación de espacios comunitarios para su acción en la parroquia La Vega, del Distrito Capital.",Water Sanitation Hygiene,59988,paid,internal,2021,2021-12-15
VEN,245045,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",Fundación Tierra Viva,"Venezuela, Bolivarian Republic of","Agua, salud y medios de vida para comunidades warao",Health,124039,paid,internal,2021,2021-12-15
VEN,245046,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",Fundación Tierra Viva,"Venezuela, Bolivarian Republic of","Agua, salud y medios de vida para comunidades warao",Food Security,176661,paid,internal,2021,2021-12-15
VEN,245047,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",Fundación Tierra Viva,"Venezuela, Bolivarian Republic of","Agua, salud y medios de vida para comunidades warao",Water Sanitation Hygiene,75175,paid,internal,2021,2021-12-15
VEN,245048,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",Agency for Technical Cooperation and Development,"Venezuela, Bolivarian Republic of","Respuesta de emergencia multisectorial en comunidades indígenas vulnerables en el estado Amazonas, relacionadas con servicios básicos agua e higiene, restauración de medios de vida, aprendizaje a NNA de comunidades indígenas e incentivos para los docentes, además de la prevención y mitigación de rie",Water Sanitation Hygiene,189999,paid,internal,2021,2021-12-15
VEN,245049,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",Agency for Technical Cooperation and Development,"Venezuela, Bolivarian Republic of","Respuesta de emergencia multisectorial en comunidades indígenas vulnerables en el estado Amazonas, relacionadas con servicios básicos agua e higiene, restauración de medios de vida, aprendizaje a NNA de comunidades indígenas e incentivos para los docentes, además de la prevención y mitigación de rie",Education,134999,paid,internal,2021,2021-12-15
VEN,245050,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",Agency for Technical Cooperation and Development,"Venezuela, Bolivarian Republic of","Respuesta de emergencia multisectorial en comunidades indígenas vulnerables en el estado Amazonas, relacionadas con servicios básicos agua e higiene, restauración de medios de vida, aprendizaje a NNA de comunidades indígenas e incentivos para los docentes, además de la prevención y mitigación de rie",Protection,69999,paid,internal,2021,2021-12-15
VEN,245051,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",Agency for Technical Cooperation and Development,"Venezuela, Bolivarian Republic of","Respuesta de emergencia multisectorial en comunidades indígenas vulnerables en el estado Amazonas, relacionadas con servicios básicos agua e higiene, restauración de medios de vida, aprendizaje a NNA de comunidades indígenas e incentivos para los docentes, además de la prevención y mitigación de rie",Food Security,104999,paid,internal,2021,2021-12-15
VEN,245052,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",Primeros Auxilios LUZ,"Venezuela, Bolivarian Republic of",Atención nutricional a NNAs de 5 a 15 años y fortalecimiento de servicios ASH en instituciones educativas en apoyo al regreso a clases en comunidades indígenas del estado Zulia,Nutrition,149035,paid,internal,2021,2021-12-15
VEN,245053,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",Primeros Auxilios LUZ,"Venezuela, Bolivarian Republic of",Atención nutricional a NNAs de 5 a 15 años y fortalecimiento de servicios ASH en instituciones educativas en apoyo al regreso a clases en comunidades indígenas del estado Zulia,Water Sanitation Hygiene,273458,paid,internal,2021,2021-12-15
VEN,245054,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",Primeros Auxilios LUZ,"Venezuela, Bolivarian Republic of",Atención nutricional a NNAs de 5 a 15 años y fortalecimiento de servicios ASH en instituciones educativas en apoyo al regreso a clases en comunidades indígenas del estado Zulia,Protection,33270,paid,internal,2021,2021-12-15
VEN,245055,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",Superación Personal a través de la Tecnología,"Venezuela, Bolivarian Republic of",Proyecto para el Fortalecimiento de Capacidades Institucionales y Técnicas de comunidades educativas vulnerables 2021 - 2022,Education,325019,paid,internal,2021,2021-12-15
VEN,245056,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",Alianza Internacional Cielos Abiertos,"Venezuela, Bolivarian Republic of","Regreso seguro a clases y prácticas esenciales para la vida con intervenciones WASH y acciones integradas de educación, protección, seguridad alimentaria y nutrición para la comunidad escolar y sectores adyacentes en el estado Delta Amacuro",Food Security,100000,paid,internal,2021,2021-12-15
VEN,245057,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",Alianza Internacional Cielos Abiertos,"Venezuela, Bolivarian Republic of","Regreso seguro a clases y prácticas esenciales para la vida con intervenciones WASH y acciones integradas de educación, protección, seguridad alimentaria y nutrición para la comunidad escolar y sectores adyacentes en el estado Delta Amacuro",Water Sanitation Hygiene,225000,paid,internal,2021,2021-12-15
VEN,245058,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",Alianza Internacional Cielos Abiertos,"Venezuela, Bolivarian Republic of","Regreso seguro a clases y prácticas esenciales para la vida con intervenciones WASH y acciones integradas de educación, protección, seguridad alimentaria y nutrición para la comunidad escolar y sectores adyacentes en el estado Delta Amacuro",Education,100000,paid,internal,2021,2021-12-15
VEN,245059,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",Alianza Internacional Cielos Abiertos,"Venezuela, Bolivarian Republic of","Regreso seguro a clases y prácticas esenciales para la vida con intervenciones WASH y acciones integradas de educación, protección, seguridad alimentaria y nutrición para la comunidad escolar y sectores adyacentes en el estado Delta Amacuro",Nutrition,15000,paid,internal,2021,2021-12-15
VEN,245060,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",Alianza Internacional Cielos Abiertos,"Venezuela, Bolivarian Republic of","Regreso seguro a clases y prácticas esenciales para la vida con intervenciones WASH y acciones integradas de educación, protección, seguridad alimentaria y nutrición para la comunidad escolar y sectores adyacentes en el estado Delta Amacuro",Protection,60000,paid,internal,2021,2021-12-15
VEN,245061,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",Comitato Internationale per lo Sviluppo dei Popoli,"Venezuela, Bolivarian Republic of","Regreso seguro a clases y prácticas esenciales para la vida con intervenciones WASH y acciones integradas de educación, protección, seguridad alimentaria y nutrición para la comunidad escolar y sectores adyacentes en el estado Delta Amacuro",Water Sanitation Hygiene,126392,paid,internal,2021,2021-12-15
VEN,245062,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",Comitato Internationale per lo Sviluppo dei Popoli,"Venezuela, Bolivarian Republic of","Regreso seguro a clases y prácticas esenciales para la vida con intervenciones WASH y acciones integradas de educación, protección, seguridad alimentaria y nutrición para la comunidad escolar y sectores adyacentes en el estado Delta Amacuro",Education,94794,paid,internal,2021,2021-12-15
VEN,245063,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",Comitato Internationale per lo Sviluppo dei Popoli,"Venezuela, Bolivarian Republic of","Regreso seguro a clases y prácticas esenciales para la vida con intervenciones WASH y acciones integradas de educación, protección, seguridad alimentaria y nutrición para la comunidad escolar y sectores adyacentes en el estado Delta Amacuro",Emergency Shelter and NFI,47397,paid,internal,2021,2021-12-15
VEN,245064,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",Comitato Internationale per lo Sviluppo dei Popoli,"Venezuela, Bolivarian Republic of","Regreso seguro a clases y prácticas esenciales para la vida con intervenciones WASH y acciones integradas de educación, protección, seguridad alimentaria y nutrición para la comunidad escolar y sectores adyacentes en el estado Delta Amacuro",Nutrition,15799,paid,internal,2021,2021-12-15
VEN,245065,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",Comitato Internationale per lo Sviluppo dei Popoli,"Venezuela, Bolivarian Republic of","Regreso seguro a clases y prácticas esenciales para la vida con intervenciones WASH y acciones integradas de educación, protección, seguridad alimentaria y nutrición para la comunidad escolar y sectores adyacentes en el estado Delta Amacuro",Food Security,31598,paid,internal,2021,2021-12-15
VEN,245066,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",Asociación Civil Tinta Violeta,"Venezuela, Bolivarian Republic of","Fortalecer las condiciones y capacidades de la comunidad educativa para promover la incorporación y permanencia de NNA en el sistema educativo en condiciones de higiene y bioseguridad, brindando asistencia psicosocial a los NNA y sus cuidadores y cuidadoras en el municipio Páez del estado Apure y lo",Education,149999,paid,internal,2021,2021-12-15
VEN,245067,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",Asociación Civil Tinta Violeta,"Venezuela, Bolivarian Republic of","Fortalecer las condiciones y capacidades de la comunidad educativa para promover la incorporación y permanencia de NNA en el sistema educativo en condiciones de higiene y bioseguridad, brindando asistencia psicosocial a los NNA y sus cuidadores y cuidadoras en el municipio Páez del estado Apure y lo",Protection,149999,paid,internal,2021,2021-12-15
VEN,245068,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",Asociación Civil Tinta Violeta,"Venezuela, Bolivarian Republic of","Fortalecer las condiciones y capacidades de la comunidad educativa para promover la incorporación y permanencia de NNA en el sistema educativo en condiciones de higiene y bioseguridad, brindando asistencia psicosocial a los NNA y sus cuidadores y cuidadoras en el municipio Páez del estado Apure y lo",Water Sanitation Hygiene,199999,paid,internal,2021,2021-12-15
VEN,245069,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",Cooperazione Internazionale - COOPI,"Venezuela, Bolivarian Republic of","Fortalecer las condiciones y capacidades de la comunidad educativa para promover la incorporación y permanencia de NNA en el sistema educativo en condiciones de higiene y bioseguridad, brindando asistencia psicosocial a los NNA y sus cuidadores y cuidadoras en el municipio Páez del estado Apure y lo",Water Sanitation Hygiene,74991,paid,internal,2021,2021-12-15
VEN,245070,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",Cooperazione Internazionale - COOPI,"Venezuela, Bolivarian Republic of","Fortalecer las condiciones y capacidades de la comunidad educativa para promover la incorporación y permanencia de NNA en el sistema educativo en condiciones de higiene y bioseguridad, brindando asistencia psicosocial a los NNA y sus cuidadores y cuidadoras en el municipio Páez del estado Apure y lo",Emergency Shelter and NFI,99989,paid,internal,2021,2021-12-15
VEN,245071,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",Cooperazione Internazionale - COOPI,"Venezuela, Bolivarian Republic of","Fortalecer las condiciones y capacidades de la comunidad educativa para promover la incorporación y permanencia de NNA en el sistema educativo en condiciones de higiene y bioseguridad, brindando asistencia psicosocial a los NNA y sus cuidadores y cuidadoras en el municipio Páez del estado Apure y lo",Protection,149983,paid,internal,2021,2021-12-15
VEN,245072,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",Cooperazione Internazionale - COOPI,"Venezuela, Bolivarian Republic of","Fortalecer las condiciones y capacidades de la comunidad educativa para promover la incorporación y permanencia de NNA en el sistema educativo en condiciones de higiene y bioseguridad, brindando asistencia psicosocial a los NNA y sus cuidadores y cuidadoras en el municipio Páez del estado Apure y lo",Food Security,124986,paid,internal,2021,2021-12-15
VEN,245073,Venezuela Humanitarian Fund,"Venezuela, Bolivarian Republic of",Cooperazione Internazionale - COOPI,"Venezuela, Bolivarian Republic of","Fortalecer las condiciones y capacidades de la comunidad educativa para promover la incorporación y permanencia de NNA en el sistema educativo en condiciones de higiene y bioseguridad, brindando asistencia psicosocial a los NNA y sus cuidadores y cuidadoras en el municipio Páez del estado Apure y lo",Education,49994,paid,internal,2021,2021-12-15
